iter	SMAPE	RMSE
1932	12.61630294	34.19894468
1933	12.6159469	34.19716847
1934	12.61419022	34.1940426
1935	12.61407774	34.19349789
1936	12.61364887	34.19210495
1937	12.61325453	34.19146199
1938	12.61230453	34.1895478
1939	12.61131211	34.1872365
1940	12.6108115	34.18560251
1941	12.60915451	34.18351953
1942	12.60894135	34.18199747
1943	12.60748499	34.17981025
1944	12.60693967	34.17839128
1945	12.60660475	34.17757763
1946	12.60650833	34.17595851
1947	12.60643398	34.17510474
1948	12.6055917	34.17317036
1949	12.60397967	34.17022309
1950	12.60130001	34.16696152
1951	12.59917414	34.16260853
1952	12.59909852	34.16109997
1953	12.59891231	34.16057376
1954	12.59868745	34.15998508
1955	12.59816417	34.15802728
1956	12.59547609	34.15425515
1957	12.59423477	34.15129658
1958	12.59276723	34.14883381
1959	12.59248811	34.14797392
1960	12.59231647	34.14743648
1961	12.59053391	34.14343361
1962	12.58941512	34.14112053
1963	12.58713661	34.1378217
1964	12.58684099	34.1367641
1965	12.58535096	34.13459843
1966	12.58481353	34.13376686
1967	12.58428418	34.13230259
1968	12.58350204	34.13072713
1969	12.58190679	34.12754298
1970	12.58158833	34.12677508
1971	12.5814727	34.12582048
1972	12.57914472	34.12201548
1973	12.57820372	34.1196947
1974	12.57704955	34.11778037
1975	12.57671356	34.11696005
1976	12.57522358	34.11409466
1977	12.57399059	34.11276031
1978	12.57377289	34.11213696
1979	12.57356122	34.11161243
1980	12.57318698	34.1099284
1981	12.57288734	34.1079081
1982	12.57294622	34.10706625
1983	12.57227164	34.10561564
1984	12.57068953	34.10349726
1985	12.57037883	34.10276659
1986	12.5685678	34.09900259
1987	12.56695935	34.09608561
1988	12.56557667	34.09403556
1989	12.56534411	34.09336889
1990	12.56486375	34.09230199
1991	12.56388841	34.09097443
1992	12.56399081	34.09045673
1993	12.56389892	34.08994661
1994	12.56324621	34.08850047
1995	12.56305963	34.08790413
1996	12.56254707	34.08650623
1997	12.5605798	34.08187438
1998	12.55946741	34.07979828
1999	12.55911421	34.07874551
2000	12.55844568	34.07762367
2001	12.55749622	34.07540429
2002	12.5565875	34.07413535
2003	12.55601438	34.07219105
2004	12.55573397	34.07136852
2005	12.55544531	34.07042494
2006	12.55502305	34.06883289
2007	12.55444462	34.06740804
2008	12.55248188	34.06396977
2009	12.55238533	34.06353728
2010	12.55206067	34.06278523
2011	12.55124977	34.05965273
2012	12.55080984	34.05859517
2013	12.55059232	34.05791126
2014	12.55016183	34.05692919
2015	12.54961539	34.0557185
2016	12.54815908	34.05274591
2017	12.54764894	34.05169081
2018	12.54669071	34.05040612
2019	12.54525274	34.04783133
2020	12.54507272	34.04732975
2021	12.54432488	34.04524317
2022	12.5441464	34.04447055
2023	12.5436891	34.04260855
2024	12.54198863	34.03985431
2025	12.53996623	34.03570253
2026	12.53945119	34.03394583
2027	12.53710283	34.02914631
2028	12.5358803	34.02758911
2029	12.53391784	34.02494176
2030	12.53275683	34.02123169
2031	12.53233898	34.02009516
2032	12.53206431	34.01930763
2033	12.53182505	34.01831644
2034	12.53151735	34.01759426
2035	12.53101975	34.01632714
2036	12.53090049	34.01563057
2037	12.52879778	34.01224244
2038	12.52848801	34.01156163
2039	12.52826479	34.01118577
2040	12.5279895	34.01043332
2041	12.52772027	34.0097148
2042	12.52720144	34.00858468
2043	12.52686295	34.00741204
2044	12.52607489	34.00533907
2045	12.52586985	34.00488133
2046	12.52566586	34.00414744
2047	12.52548986	34.00360487
2048	12.52504159	34.00157607
2049	12.52460723	34.00080242
2050	12.52413207	33.999526
2051	12.52290763	33.9969938
2052	12.52231126	33.99609602
2053	12.52093388	33.99309334
2054	12.52043323	33.99195547
2055	12.520343	33.99064979
2056	12.51965347	33.98869959
2057	12.51864289	33.98696189
2058	12.51777499	33.98570579
2059	12.51676472	33.98390129
2060	12.51483706	33.98079574
2061	12.51304445	33.97797398
2062	12.5115176	33.97425484
2063	12.51132663	33.97380163
2064	12.50818366	33.96856195
2065	12.50485693	33.96408641
2066	12.50340683	33.96208181
2067	12.50312773	33.96144516
2068	12.50054062	33.95748904
2069	12.50047342	33.95671133
2070	12.50007096	33.95562156
2071	12.49977251	33.9539593
2072	12.49878149	33.95231157
2073	12.49826976	33.95062847
2074	12.4971419	33.94830302
2075	12.49490728	33.94445976
2076	12.49324333	33.94013458
2077	12.49232129	33.93891761
2078	12.48929203	33.93491404
2079	12.48879588	33.93284622
2080	12.48759348	33.9308358
2081	12.48680383	33.92807405
2082	12.48631583	33.92652444
2083	12.48584986	33.92461569
2084	12.4856765	33.92415626
2085	12.48527054	33.92243086
2086	12.48487398	33.92148407
2087	12.48461257	33.92079617
2088	12.48434774	33.91961037
2089	12.48377971	33.91803177
2090	12.48219892	33.91492379
2091	12.48098875	33.91311124
2092	12.4787212	33.91058897
2093	12.4781023	33.90871329
2094	12.4778552	33.90782398
2095	12.47743739	33.90708082
2096	12.4773772	33.90631901
2097	12.47711434	33.90525836
2098	12.47576441	33.90308821
2099	12.47403909	33.90037644
2100	12.47376056	33.89955319
2101	12.47202437	33.89651639
2102	12.47168413	33.89577376
2103	12.47067884	33.89363359
2104	12.47047903	33.89295724
2105	12.46766997	33.88806284
2106	12.46628044	33.88572818
2107	12.4659851	33.88450666
2108	12.46572884	33.88384805
2109	12.46505832	33.88315072
2110	12.4638215	33.88117129
2111	12.46227945	33.87871372
2112	12.46175064	33.87777889
2113	12.46146655	33.87716328
2114	12.46102776	33.87595181
2115	12.45999626	33.87332253
2116	12.45978877	33.87286219
2117	12.45829893	33.87036385
2118	12.45814531	33.86831954
2119	12.45499676	33.86330135
2120	12.45331013	33.86010543
2121	12.45314387	33.8592126
2122	12.45314046	33.85849636
2123	12.45240032	33.8566218
2124	12.45196759	33.85521571
2125	12.45177233	33.85456783
2126	12.45096479	33.85137691
2127	12.44887531	33.84775296
2128	12.44806549	33.84602972
2129	12.44754721	33.84518316
2130	12.44666718	33.84273974
2131	12.44649433	33.84232189
2132	12.4458512	33.84166312
2133	12.44486417	33.83918907
2134	12.44371828	33.83659135
2135	12.44272228	33.83403155
2136	12.44147161	33.8312946
2137	12.4409227	33.8299136
2138	12.44077514	33.82881029
2139	12.44055942	33.82846231
2140	12.44069516	33.82794242
2141	12.43875946	33.82440605
2142	12.43733935	33.82136988
2143	12.43684751	33.82007043
2144	12.43664426	33.81835146
2145	12.43614753	33.81656867
2146	12.43595057	33.81603381
2147	12.43575549	33.81560433
2148	12.43550475	33.81473773
2149	12.43531212	33.8141324
2150	12.43507236	33.8131888
2151	12.43466852	33.81193099
2152	12.43426047	33.8109661
2153	12.43383898	33.81025511
2154	12.4333294	33.80917573
2155	12.43203198	33.80648762
2156	12.4306407	33.80482638
2157	12.43061784	33.80413448
2158	12.42997963	33.80114049
2159	12.42956972	33.79827055
2160	12.42866399	33.79653635
2161	12.42731612	33.7937327
2162	12.42697454	33.79216598
2163	12.42686124	33.79157353
2164	12.4265682	33.79096911
2165	12.42503824	33.78780409
2166	12.4243025	33.78519818
2167	12.4238817	33.78382373
2168	12.42336328	33.78212838
2169	12.4211599	33.77938513
2170	12.42058745	33.77736028
2171	12.42017208	33.77555587
2172	12.42008979	33.77491488
2173	12.41945007	33.77388958
2174	12.41803852	33.77069791
2175	12.41660762	33.76683033
2176	12.41642101	33.76613587
2177	12.41553044	33.76306421
2178	12.41144745	33.75709719
2179	12.40974934	33.7549974
2180	12.4090195	33.75390632
2181	12.40821658	33.75266698
2182	12.40801841	33.75182297
2183	12.40678318	33.74825645
2184	12.4037614	33.74431684
2185	12.40361801	33.74371142
2186	12.40089981	33.74019149
2187	12.39827099	33.73565234
2188	12.39608494	33.73329631
2189	12.39582095	33.73253646
2190	12.39536031	33.73160135
2191	12.39466855	33.72920094
2192	12.39443943	33.72858799
2193	12.39403831	33.72796061
2194	12.39330524	33.7247293
2195	12.39276811	33.72390477
2196	12.39024864	33.71963875
2197	12.38911972	33.71746122
2198	12.38652147	33.71303945
2199	12.38557526	33.71058639
2200	12.38437416	33.70870629
2201	12.38404526	33.70796681
2202	12.38365548	33.70681148
2203	12.38262777	33.70403104
2204	12.38178577	33.70120974
2205	12.38159535	33.7006565
2206	12.38115278	33.69972374
2207	12.38020301	33.69759921
2208	12.37926011	33.69659158
2209	12.37887917	33.69497341
2210	12.37677209	33.69283623
2211	12.37629496	33.69119815
2212	12.37520726	33.68864257
2213	12.37502834	33.68805467
2214	12.37481812	33.68745679
2215	12.37440895	33.68655257
2216	12.37316514	33.68463716
2217	12.37221243	33.6814373
2218	12.37188658	33.68094921
2219	12.37102461	33.67866123
2220	12.36879701	33.67462575
2221	12.3675114	33.67268431
2222	12.36734691	33.67219861
2223	12.36663254	33.67091361
2224	12.36526599	33.6685736
2225	12.36475774	33.66752902
2226	12.36387116	33.66510345
2227	12.36265594	33.66286776
2228	12.36180138	33.66028214
2229	12.36123495	33.65867535
2230	12.36088801	33.65776696
2231	12.36087406	33.65726359
2232	12.36048481	33.65660269
2233	12.35950778	33.65450096
2234	12.35923757	33.65317116
2235	12.35884823	33.65164685
2236	12.3584007	33.65026469
2237	12.3577407	33.64865935
2238	12.35765546	33.64824076
2239	12.35730884	33.64729715
2240	12.3558423	33.64475059
2241	12.35567039	33.64433474
2242	12.35560599	33.64375909
2243	12.35395966	33.6411972
2244	12.35193	33.63726369
2245	12.35054676	33.63511861
2246	12.34984424	33.63297725
2247	12.3479034	33.62922626
2248	12.34711972	33.62659675
2249	12.34675355	33.62573771
2250	12.34644486	33.62512508
2251	12.34532911	33.62282165
2252	12.34467672	33.62110507
2253	12.34312954	33.61810974
2254	12.34289958	33.61757607
2255	12.34170231	33.61534912
2256	12.34134998	33.61470598
2257	12.34115096	33.61440229
2258	12.33764027	33.60913194
2259	12.33710487	33.60805892
2260	12.33477555	33.60381614
2261	12.33442829	33.60322719
2262	12.33389884	33.60243394
2263	12.33398372	33.60129739
2264	12.33169851	33.59747971
2265	12.33150537	33.59691072
2266	12.33088508	33.59599434
2267	12.33063133	33.595292
2268	12.33038827	33.59449489
2269	12.32979552	33.59249091
2270	12.32852063	33.58985739
2271	12.32666223	33.58654497
2272	12.3260423	33.58493082
2273	12.3258583	33.5844117
2274	12.3254756	33.58319092
2275	12.32530758	33.58263379
2276	12.32492166	33.5818193
2277	12.32389369	33.57965412
2278	12.3235493	33.57855682
2279	12.32344905	33.57816399
2280	12.32304906	33.57724639
2281	12.32269457	33.57638815
2282	12.3206385	33.57325107
2283	12.31864817	33.57015291
2284	12.31729795	33.5675938
2285	12.31397709	33.56265002
2286	12.31221168	33.5587692
2287	12.3118483	33.5571115
2288	12.31142436	33.55526961
2289	12.31127193	33.55475565
2290	12.31087712	33.55392275
2291	12.30912119	33.54992689
2292	12.30694853	33.54540722
2293	12.30673453	33.54490508
2294	12.30668205	33.54399257
2295	12.30651803	33.54345745
2296	12.3053677	33.54182883
2297	12.30428397	33.53985687
2298	12.30383941	33.53895657
2299	12.30361063	33.53831465
2300	12.30273714	33.53672296
2301	12.30212303	33.53568402
2302	12.30194878	33.53499271
2303	12.3017724	33.53444486
2304	12.30139897	33.53278459
2305	12.30091747	33.53187056
2306	12.29926414	33.52925094
2307	12.29831177	33.5263109
2308	12.29794071	33.52490171
2309	12.29652822	33.52194173
2310	12.29654101	33.52132963
2311	12.29635625	33.52081872
2312	12.29562492	33.51934159
2313	12.29448992	33.51762347
2314	12.2931635	33.51480896
2315	12.29160505	33.51281757
2316	12.29117485	33.51145802
2317	12.29108352	33.51098066
2318	12.28986663	33.50872146
2319	12.28940922	33.50798483
2320	12.28921318	33.50719544
2321	12.28852998	33.50537962
2322	12.28806187	33.50462133
2323	12.28747653	33.50138687
2324	12.28728731	33.50086176
2325	12.28629986	33.49864257
2326	12.28551134	33.4964618
2327	12.285036	33.4951267
2328	12.28316855	33.49202654
2329	12.28307274	33.49164012
2330	12.28298874	33.4911979
2331	12.2826358	33.4904383
2332	12.28203249	33.4887158
2333	12.28152341	33.48771801
2334	12.280911	33.48645005
2335	12.28076558	33.48607922
2336	12.27970112	33.48260458
2337	12.27927364	33.48122445
2338	12.2784866	33.47995099
2339	12.27672458	33.47732308
2340	12.27605307	33.47494227
2341	12.27553669	33.47332537
2342	12.27382928	33.47005181
2343	12.27380388	33.46962852
2344	12.27341129	33.46796729
2345	12.27253657	33.46603132
2346	12.27125811	33.46359986
2347	12.26876887	33.4588716
2348	12.26805476	33.45701072
2349	12.26756808	33.45527283
2350	12.26719482	33.45371074
2351	12.26713126	33.45305845
2352	12.26659831	33.45224844
2353	12.26429615	33.44725963
2354	12.26412502	33.44676279
2355	12.26471184	33.44478866
2356	12.26351374	33.44195766
2357	12.26270603	33.44042031
2358	12.26240778	33.43997345
2359	12.26134075	33.4373339
2360	12.26099662	33.43665686
2361	12.25977793	33.43382901
2362	12.25918785	33.43234552
2363	12.2589085	33.43129735
2364	12.25810004	33.429158
2365	12.25773979	33.42767492
2366	12.25728175	33.42660956
2367	12.25476254	33.42271104
2368	12.25478313	33.42211914
2369	12.25413898	33.42000226
2370	12.25356776	33.4182362
2371	12.253424	33.41769956
2372	12.25216701	33.41583194
2373	12.25099149	33.41414112
2374	12.2490569	33.41127844
2375	12.24837585	33.40928114
2376	12.24796877	33.40797974
2377	12.24775448	33.40748777
2378	12.24760423	33.40713927
2379	12.24743294	33.40665099
2380	12.2462485	33.40473629
2381	12.24575751	33.40283425
2382	12.24547182	33.40212437
2383	12.245181	33.40114283
2384	12.24346973	33.39611062
2385	12.24261884	33.3944302
2386	12.24227975	33.39352869
2387	12.24220541	33.39294695
2388	12.24104359	33.3899065
2389	12.23945775	33.38772224
2390	12.23735309	33.3836119
2391	12.23546581	33.38079452
2392	12.23456292	33.37949681
2393	12.23418092	33.37787395
2394	12.23394221	33.3765003
2395	12.234297	33.37539258
2396	12.23388644	33.37410195
2397	12.23175123	33.36984314
2398	12.23157886	33.36929735
2399	12.22961904	33.36636521
2400	12.22951565	33.36579035
2401	12.2278979	33.36352618
2402	12.22681388	33.36204919
2403	12.22583484	33.35956905
2404	12.22489471	33.358001
2405	12.22384028	33.35423522
2406	12.22359361	33.35380777
2407	12.22317297	33.35212453
2408	12.2209178	33.3487204
2409	12.21913461	33.34669921
2410	12.21784012	33.34434741
2411	12.2176153	33.34366574
2412	12.21681037	33.34146707
2413	12.21663417	33.34096002
2414	12.21575927	33.33846428
2415	12.21413698	33.33639032
2416	12.21165374	33.33304479
2417	12.21147306	33.33260004
2418	12.21087881	33.33046011
2419	12.2096291	33.32713621
2420	12.20905916	33.3259015
2421	12.20754855	33.32311063
2422	12.20758773	33.32063377
2423	12.20742542	33.3193474
2424	12.20616819	33.31713341
2425	12.2054343	33.3160941
2426	12.20500604	33.31477731
2427	12.20454102	33.31357083
2428	12.20389412	33.31240328
2429	12.20283279	33.31078249
2430	12.2008108	33.30681271
2431	12.20005125	33.30471632
2432	12.19975027	33.30377242
2433	12.19955874	33.3032734
2434	12.1974219	33.2991122
2435	12.19629993	33.2972656
2436	12.19576408	33.29592309
2437	12.19514276	33.29420299
2438	12.19410291	33.29253355
2439	12.19334765	33.29042504
2440	12.19274844	33.28931356
2441	12.19152921	33.2875289
2442	12.19109015	33.28451907
2443	12.19013082	33.28165325
2444	12.18887541	33.27947448
2445	12.18861929	33.27875566
2446	12.1877944	33.2761078
2447	12.18726238	33.27398078
2448	12.18557207	33.27060215
2449	12.1852454	33.26851326
2450	12.18395926	33.26681664
2451	12.18378084	33.2662781
2452	12.18360962	33.26576835
2453	12.18281309	33.26347771
2454	12.18106877	33.26161442
2455	12.1788059	33.25845087
2456	12.17833715	33.25736351
2457	12.1781553	33.25687093
2458	12.17798422	33.25652571
2459	12.17691898	33.25427452
2460	12.175539	33.25291133
2461	12.17521132	33.25192971
2462	12.17503102	33.25145692
2463	12.17389912	33.24976186
2464	12.17374247	33.24927296
2465	12.17334934	33.24831044
2466	12.17272829	33.24655923
2467	12.17140666	33.24425684
2468	12.17003901	33.24210115
2469	12.16967657	33.24126839
2470	12.16988037	33.23904752
2471	12.16911721	33.23621446
2472	12.16864175	33.23570761
2473	12.16661845	33.23141345
2474	12.16616648	33.22979495
2475	12.16334317	33.22524699
2476	12.16321969	33.22493495
2477	12.1626734	33.22324227
2478	12.16222371	33.22232433
2479	12.1617717	33.22122117
2480	12.16056585	33.21912209
2481	12.16010604	33.2186431
2482	12.15865345	33.21635774
2483	12.15858841	33.21585947
2484	12.15783991	33.21434311
2485	12.15716382	33.21248829
2486	12.15670853	33.21137961
2487	12.15497754	33.20814833
2488	12.15443369	33.20733574
2489	12.15412123	33.20673879
2490	12.15360612	33.20475674
2491	12.15288357	33.20332277
2492	12.15249406	33.20179526
2493	12.15154558	33.20019272
2494	12.15079346	33.19872904
2495	12.15064249	33.19830723
2496	12.1493576	33.19635779
2497	12.14794012	33.1927974
2498	12.14745923	33.19147988
2499	12.14762719	33.18933353
2500	12.14641263	33.18599308
2501	12.14550592	33.18342292
2502	12.14530693	33.18299211
2503	12.14455818	33.18114719
2504	12.14441478	33.18045985
2505	12.14382415	33.17920627
2506	12.14366681	33.17868091
2507	12.14310731	33.17760397
2508	12.14266554	33.17671374
2509	12.14072764	33.17296417
2510	12.14001839	33.17145734
2511	12.13937268	33.16881085
2512	12.1389553	33.1668214
2513	12.13865446	33.16626896
2514	12.13745831	33.16321888
2515	12.13696266	33.1619151
2516	12.13626357	33.16059735
2517	12.13621118	33.16002692
2518	12.13583541	33.15861697
2519	12.13553208	33.15769807
2520	12.13499959	33.15627861
2521	12.13322417	33.15344396
2522	12.13186539	33.15146427
2523	12.13158709	33.15080769
2524	12.12958564	33.14768616
2525	12.12762192	33.14405821
2526	12.12758873	33.14368924
2527	12.12503399	33.13909803
2528	12.12276848	33.13526799
2529	12.12229314	33.13373763
2530	12.12114999	33.13178754
2531	12.12103241	33.13127694
2532	12.12076473	33.12982703
2533	12.12042929	33.12935907
2534	12.11867901	33.12586578
2535	12.118285	33.12443168
2536	12.11722536	33.12135957
2537	12.11662955	33.12051829
2538	12.11428014	33.11629122
2539	12.113807	33.11531267
2540	12.11344184	33.11428276
2541	12.11309262	33.11351803
2542	12.11227791	33.11105
2543	12.11180882	33.10998887
2544	12.11182456	33.1094865
2545	12.1107757	33.10760468
2546	12.11050854	33.10720077
2547	12.10996124	33.10592064
2548	12.10794024	33.10269594
2549	12.10781215	33.10229957
2550	12.10713072	33.10007366
2551	12.10596811	33.09751665
2552	12.10544612	33.09629839
2553	12.10464407	33.09407923
2554	12.10392131	33.09267858
2555	12.10169486	33.08996907
2556	12.10130651	33.08876667
2557	12.09998985	33.08709495
2558	12.09971245	33.08616038
2559	12.09913838	33.08440987
2560	12.09888221	33.08362448
2561	12.09877019	33.08331238
2562	12.09791693	33.08040321
2563	12.09744717	33.07949414
2564	12.09708617	33.07859575
2565	12.09552781	33.07568614
2566	12.09406205	33.07255506
2567	12.09399888	33.07221966
2568	12.09304699	33.07000336
2569	12.09144149	33.06689642
2570	12.09109315	33.06589514
2571	12.09114209	33.06542969
2572	12.08953286	33.06225789
2573	12.08861304	33.05982723
2574	12.08679826	33.05653261
2575	12.08614559	33.05548192
2576	12.08563433	33.05444961
2577	12.08524879	33.05348786
2578	12.08501933	33.05276202
2579	12.08484491	33.05231778
2580	12.0840362	33.05099095
2581	12.08151585	33.04610927
2582	12.08096131	33.04426667
2583	12.08058888	33.04278501
2584	12.0802766	33.04133124
2585	12.07977578	33.03972383
2586	12.07783215	33.03661291
2587	12.07770831	33.03596399
2588	12.07703316	33.0345981
2589	12.0750201	33.03203152
2590	12.0747924	33.03146027
2591	12.07439861	33.0301912
2592	12.07424265	33.02964696
2593	12.07418595	33.02925104
2594	12.0740761	33.02874561
2595	12.07388294	33.02806099
2596	12.07358536	33.02695424
2597	12.07250882	33.02525226
2598	12.07042011	33.02183039
2599	12.06976223	33.01995601
2600	12.06843776	33.01714549
2601	12.06828562	33.01664449
2602	12.06710385	33.01447226
2603	12.06579515	33.01153291
2604	12.06562973	33.01115916
2605	12.06462102	33.00877538
2606	12.06242625	33.00576277
2607	12.06206379	33.00399802
2608	12.06182879	33.0032472
2609	12.06160606	33.00234571
2610	12.0591188	32.99838349
2611	12.0589673	32.99794273
2612	12.05870228	32.99694116
2613	12.05830616	32.99613341
2614	12.05790408	32.995313
2615	12.05734219	32.99376207
2616	12.05695572	32.99298502
2617	12.05712395	32.99216597
2618	12.05480087	32.98949715
2619	12.05438913	32.98862854
2620	12.05393387	32.98746123
2621	12.05310646	32.98608536
2622	12.0512949	32.98340163
2623	12.0511024	32.98293956
2624	12.05098899	32.98259213
2625	12.05088477	32.98201551
2626	12.0495429	32.97937962
2627	12.04929601	32.97852308
2628	12.04913702	32.97798402
2629	12.04886629	32.97741709
2630	12.0485108	32.97654916
2631	12.04827721	32.97596428
2632	12.04797946	32.97506165
2633	12.04788559	32.97460194
2634	12.04769983	32.97421833
2635	12.04720735	32.97267238
2636	12.04696708	32.97185217
2637	12.04673467	32.97106775
2638	12.04624335	32.96885952
2639	12.04569244	32.96769021
2640	12.04541959	32.96730544
2641	12.04307478	32.96221548
2642	12.04255654	32.96004896
2643	12.04238382	32.95969532
2644	12.04227401	32.95896342
2645	12.0403042	32.95540471
2646	12.03949316	32.95353699
2647	12.03934874	32.95304696
2648	12.03857794	32.95188524
2649	12.03777893	32.95041368
2650	12.03742425	32.94921431
2651	12.0372146	32.94888132
2652	12.03534292	32.94533717
2653	12.03471427	32.94366506
2654	12.03373906	32.94202972
2655	12.03286691	32.93931042
2656	12.0326333	32.93895899
2657	12.03251389	32.93862754
2658	12.03182244	32.93665977
2659	12.03140123	32.93473827
2660	12.03117614	32.93440454
2661	12.03083948	32.93307622
2662	12.03003111	32.93082052
2663	12.02960566	32.9288785
2664	12.02907434	32.92766882
2665	12.02824895	32.92598339
2666	12.02822847	32.92471201
2667	12.02757092	32.92373262
2668	12.02713404	32.92278178
2669	12.02645792	32.92159645
2670	12.02584334	32.92033643
2671	12.02479575	32.91832764
2672	12.02389513	32.91452123
2673	12.02382077	32.91414921
2674	12.02359949	32.91291335
2675	12.02346013	32.91244771
2676	12.02377261	32.91055231
2677	12.02330527	32.90953437
2678	12.02255927	32.90842828
2679	12.02240058	32.90802227
2680	12.02222226	32.90770564
2681	12.02238063	32.90683874
2682	12.0222762	32.90655195
2683	12.02217231	32.9048043
2684	12.02121853	32.90192254
2685	12.01977183	32.89925068
2686	12.01844699	32.89687892
2687	12.01835147	32.89618624
2688	12.01809922	32.89472218
2689	12.01624178	32.89111543
2690	12.01612147	32.89079469
2691	12.01528942	32.88884701
2692	12.01516459	32.88854802
2693	12.0149084	32.88776327
2694	12.0139216	32.88644947
2695	12.01316994	32.88285187
2696	12.0129252	32.88209839
2697	12.01257891	32.88032542
2698	12.00953808	32.8753388
2699	12.00730291	32.87079359
2700	12.00724344	32.87033883
2701	12.00607873	32.86811964
2702	12.00563082	32.86664538
2703	12.0043638	32.8651286
2704	12.00360374	32.8635504
2705	12.0013824	32.85937501
2706	12.00115836	32.85819254
2707	11.99997382	32.85587358
2708	11.99935343	32.85389857
2709	11.99881482	32.85198707
2710	11.99817371	32.85048034
2711	11.99499036	32.8457091
2712	11.99483392	32.84492579
2713	11.99086254	32.83912566
2714	11.99043306	32.83807189
2715	11.98910985	32.83568255
2716	11.98876534	32.83454029
2717	11.98827014	32.83375888
2718	11.98742922	32.8319681
2719	11.98604431	32.82916688
2720	11.98570587	32.8284079
2721	11.9849649	32.82573588
2722	11.98458845	32.82472842
2723	11.98456895	32.82432075
2724	11.98394817	32.82202906
2725	11.9820514	32.81913397
2726	11.98174852	32.81875123
2727	11.98147713	32.81820735
2728	11.98003747	32.81524642
2729	11.97966802	32.8145394
2730	11.97928301	32.81375239
2731	11.97731742	32.81014725
2732	11.97713354	32.80981816
2733	11.97664544	32.80803156
2734	11.97583587	32.80632252
2735	11.97563241	32.80468875
2736	11.97538767	32.80411422
2737	11.97498293	32.80311574
2738	11.97459411	32.8019032
2739	11.97278665	32.796274
2740	11.97226295	32.79445604
2741	11.97184144	32.79376481
2742	11.97191827	32.79280322
2743	11.97187178	32.79237374
2744	11.9714775	32.79149211
2745	11.97139587	32.79122887
2746	11.97113985	32.78992762
2747	11.97013647	32.78829991
2748	11.96998381	32.78676743
2749	11.96968205	32.78603418
2750	11.96836759	32.78360411
2751	11.96785996	32.78180481
2752	11.96734385	32.78007805
2753	11.96746984	32.77917842
2754	11.96745871	32.77879039
2755	11.96548359	32.77563868
2756	11.96469361	32.77452212
2757	11.96357902	32.77254916
2758	11.9633589	32.77182152
2759	11.96258189	32.76998099
2760	11.9608815	32.76748942
2761	11.96051266	32.7650053
2762	11.95927844	32.76279812
2763	11.95916657	32.76249047
2764	11.95868064	32.76116106
2765	11.95896064	32.76042031
2766	11.95784909	32.75847056
2767	11.95717569	32.7569444
2768	11.95704495	32.75585532
2769	11.95679964	32.75503669
2770	11.95644204	32.75471394
2771	11.95598537	32.75389634
2772	11.95558659	32.75280849
2773	11.95546234	32.75251127
2774	11.95503298	32.75101693
2775	11.9546721	32.74944339
2776	11.95462865	32.74858319
2777	11.95486028	32.74776937
2778	11.95472519	32.74730066
2779	11.95467855	32.74689778
2780	11.95457424	32.74659872
2781	11.95407156	32.74455384
2782	11.95214561	32.74083745
2783	11.95013536	32.73735801
2784	11.94985695	32.7368633
2785	11.94937841	32.73435553
2786	11.94913567	32.73361878
2787	11.94899026	32.73313007
2788	11.94842323	32.73179481
2789	11.94725631	32.72968189
2790	11.94702147	32.729189
2791	11.9468242	32.7280633
2792	11.94652101	32.72726439
2793	11.94582045	32.72630859
2794	11.9442883	32.72337679
2795	11.94395897	32.72251766
2796	11.94309638	32.72102673
2797	11.94296482	32.72061851
2798	11.94277469	32.72012028
2799	11.94258983	32.71939392
2800	11.94184685	32.71745339
2801	11.94174077	32.71716391
2802	11.94004871	32.71465527
2803	11.93982742	32.71396403
2804	11.93944296	32.71324216
2805	11.93813986	32.71125182
2806	11.93804577	32.71014354
2807	11.93787834	32.70958469
2808	11.9374323	32.70881288
2809	11.9369465	32.70716282
2810	11.93668166	32.70644157
2811	11.93644864	32.70472912
2812	11.93599442	32.70315309
2813	11.93555271	32.70187388
2814	11.93545425	32.70159631
2815	11.93440737	32.69938571
2816	11.93184248	32.69629407
2817	11.93039247	32.69374294
2818	11.9300362	32.69138653
2819	11.92920832	32.69034434
2820	11.92851425	32.68865078
2821	11.92806224	32.68669453
2822	11.92788326	32.68620654
2823	11.92757214	32.68539873
2824	11.92677896	32.68371844
2825	11.92586309	32.68218669
2826	11.92537708	32.68054717
2827	11.92491572	32.67933747
2828	11.92488816	32.67856403
2829	11.92326741	32.67623177
2830	11.92164797	32.67386481
2831	11.92102014	32.67318952
2832	11.92053173	32.67236185
2833	11.92045287	32.67207509
2834	11.91999279	32.67094091
2835	11.9190256	32.66863589
2836	11.91770502	32.66658063
2837	11.91582158	32.66348912
2838	11.91402008	32.66028734
2839	11.91369834	32.65891322
2840	11.91230215	32.65677862
2841	11.91215961	32.65568328
2842	11.91199836	32.65521564
2843	11.91138602	32.65435269
2844	11.91104003	32.65375047
2845	11.91059036	32.65266905
2846	11.90926382	32.64937525
2847	11.90883535	32.64780688
2848	11.90863543	32.64695739
2849	11.90819698	32.64580119
2850	11.90794637	32.64511777
2851	11.90783796	32.64484804
2852	11.90752509	32.64391056
2853	11.90659255	32.64229911
2854	11.90618439	32.64140108
2855	11.90591344	32.63938627
2856	11.90582754	32.63888572
2857	11.90396593	32.63560539
2858	11.90405323	32.63525343
2859	11.90382335	32.63456908
2860	11.90301802	32.6326725
2861	11.90278187	32.63187916
2862	11.90206316	32.63024927
2863	11.9011487	32.62800342
2864	11.90069413	32.62676645
